b0f1be1e-e665-45de-a347-6107d3b89c8a,750e8400-e29b-41d4-a716-446655440002,Warm Wool/Duffle Coat 04,"Wool coat with soft lining, excellent heat retention, refined stitching, detachable hood. Suitable for early morning/cold night travel, structured fit flatters figure. High-quality material, tested for stretch and colorfastness after multiple washes.",Warm coat with structured fit,TOP-COAT-004,Tops,"{'"currency'": '"VND'", '"retailPrice'": 336000, '"listingPrice'": 276000}","{'"quantity'": 34}","{'"sizes'": ['"S'", '"M'", '"L'", '"XL'"], '"colors'": ['"black'", '"grey'", '"white'", '"beige'", '"navy blue'"], '"materials'": ['"cotton'", '"polyester'", '"wool'"], '"specifications'": {'"fit'": '"regular'", '"season'": '"winter'", '"material'": '"cotton/poly'"}}",PRODUCT_TYPE_PHYSICAL,PUBLISHED,APPROVED,"{shirt,'"keeps you warm'",breathable}",t,f,f,0.60,"{'"unit'": '"cm'", '"width'": 50, '"height'": 3, '"length'": 67}","{'"keywords'": ['"shirt'", '"jacket'", '"wool'", '"hoodie'"], '"metaTitle'": '"Quality shirts 04'", '"metaDescription'": '"Breathable, keeps you warm, easy to mix and match.'"}",2025-10-13 15:41:12.282244,2025-12-11 18:49:31.084431,2025-10-13 15:41:12.282244,aaaaaaaa-aaaa-aaaa-aaaa-aaaaaaaaaaaa,,550e8400-e29b-41d4-a716-446655440003
94d3b6dc-beaf-4fed-b320-020d1551b561,750e8400-e29b-41d4-a716-446655440002,Warm Brushed Fleece Hoodie 03,"Brushed fleece hoodie with soft inner surface, warm and soft, drawstring hood, cuffed sleeves/hem retains heat. Suitable for strolling and travel. High-quality material, tested for stretch and colorfastness after multiple washes.",Warm and comfortable hoodie,TOP-HOOD-003,Tops,"{'"currency'": '"VND'", '"retailPrice'": 332000, '"listingPrice'": 272000}","{'"quantity'": 33}","{'"sizes'": ['"S'", '"M'", '"L'", '"XL'"], '"colors'": ['"black'", '"grey'", '"white'", '"beige'", '"navy blue'"], '"materials'": ['"cotton'", '"polyester'", '"wool'"], '"specifications'": {'"fit'": '"regular'", '"season'": '"winter'", '"material'": '"cotton/poly'"}}",PRODUCT_TYPE_PHYSICAL,PUBLISHED,APPROVED,"{shirt,'"keeps you warm'",breathable}",t,f,f,0.55,"{'"unit'": '"cm'", '"width'": 52, '"height'": 3, '"length'": 65}","{'"keywords'": ['"shirt'", '"jacket'", '"wool'", '"hoodie'"], '"metaTitle'": '"Quality shirts 03'", '"metaDescription'": '"Breathable, keeps you warm, easy to mix and match.'"}",2025-10-13 15:41:12.282244,2025-12-11 18:54:03.464614,2025-10-13 15:41:12.282244,aaaaaaaa-aaaa-aaaa-aaaa-aaaaaaaaaaaa,,550e8400-e29b-41d4-a716-446655440003
9b3e3de8-3e0d-4c2e-85bc-580a885a5337,750e8400-e29b-41d4-a716-446655440002,Soft Cotton Shirt 06,"Lightweight twill-woven cotton shirt, quick moisture absorption, button-down collar maintains shape. Suitable for office and casual wear. High-quality material, tested for stretch and colorfastness after multiple washes.",Breathable cotton shirt,TOP-SHIRT-006,Tops,"{'"currency'": '"VND'", '"retailPrice'": 344000, '"listingPrice'": 284000}","{'"quantity'": 36}","{'"sizes'": ['"S'", '"M'", '"L'", '"XL'"], '"colors'": ['"black'", '"grey'", '"white'", '"beige'", '"navy blue'"], '"materials'": ['"cotton'", '"polyester'", '"wool'"], '"specifications'": {'"fit'": '"regular'", '"season'": '"spring/fall'", '"material'": '"cotton/poly'"}}",PRODUCT_TYPE_PHYSICAL,PUBLISHED,APPROVED,"{shirt,'"keeps you warm'",breathable}",t,f,f,0.40,"{'"unit'": '"cm'", '"width'": 50, '"height'": 3, '"length'": 65}","{'"keywords'": ['"shirt'", '"jacket'", '"wool'", '"hoodie'"], '"metaTitle'": '"Quality shirts 06'", '"metaDescription'": '"Breathable, keeps you warm, easy to mix and match.'"}",2025-10-13 15:41:12.282244,2025-12-11 18:55:45.828736,2025-10-13 15:41:12.282244,aaaaaaaa-aaaa-aaaa-aaaa-aaaaaaaaaaaa,,550e8400-e29b-41d4-a716-446655440003
53aaf7fe-a525-45ba-a291-00197093ea30,750e8400-e29b-41d4-a716-446655440002,Soft Cotton Shirt 02,"Lightweight twill-woven cotton shirt, quick moisture absorption, button-down collar maintains shape. Suitable for office and casual wear. High-quality material, tested for stretch and colorfastness after multiple washes.",Breathable cotton shirt,TOP-SHIRT-002,Tops,"{'"currency'": '"VND'", '"retailPrice'": 328000, '"listingPrice'": 268000}","{'"quantity'": 32}","{'"sizes'": ['"S'", '"M'", '"L'", '"XL'"], '"colors'": ['"black'", '"grey'", '"white'", '"beige'", '"navy blue'"], '"materials'": ['"cotton'", '"polyester'", '"wool'"], '"specifications'": {'"fit'": '"regular'", '"season'": '"spring/fall'", '"material'": '"cotton/poly'"}}",PRODUCT_TYPE_PHYSICAL,PUBLISHED,APPROVED,"{shirt,'"keeps you warm'",breathable}",t,f,f,0.50,"{'"unit'": '"cm'", '"width'": 50, '"height'": 3, '"length'": 69}","{'"keywords'": ['"shirt'", '"jacket'", '"wool'", '"hoodie'"], '"metaTitle'": '"Quality shirts 02'", '"metaDescription'": '"Breathable, keeps you warm, easy to mix and match.'"}",2025-10-13 15:41:12.282244,2025-12-11 18:28:34.953771,2025-10-13 15:41:12.282244,aaaaaaaa-aaaa-aaaa-aaaa-aaaaaaaaaaaa,,550e8400-e29b-41d4-a716-446655440003
a6a3b89e-f63c-47f1-a802-3245dde10acd,750e8400-e29b-41d4-a716-446655440002,Warm Wool/Duffle Coat 08,"Wool coat with soft lining, excellent heat retention, refined stitching, detachable hood. Suitable for early morning/cold night travel, structured fit flatters figure. High-quality material, tested for stretch and colorfastness after multiple washes.",Warm coat with structured fit,TOP-COAT-008,Tops,"{'"currency'": '"VND'", '"retailPrice'": 352000, '"listingPrice'": 292000}","{'"quantity'": 38}","{'"sizes'": ['"S'", '"M'", '"L'", '"XL'"], '"colors'": ['"black'", '"grey'", '"white'", '"beige'", '"navy blue'"], '"materials'": ['"cotton'", '"polyester'", '"wool'"], '"specifications'": {'"fit'": '"regular'", '"season'": '"winter'", '"material'": '"cotton/poly'"}}",PRODUCT_TYPE_PHYSICAL,PUBLISHED,APPROVED,"{shirt,'"keeps you warm'",breathable}",t,f,f,0.50,"{'"unit'": '"cm'", '"width'": 50, '"height'": 3, '"length'": 69}","{'"keywords'": ['"shirt'", '"jacket'", '"wool'", '"hoodie'"], '"metaTitle'": '"Quality shirts 08'", '"metaDescription'": '"Breathable, keeps you warm, easy to mix and match.'"}",2025-10-13 15:41:12.282244,2025-12-11 18:50:01.108842,2025-10-13 15:41:12.282244,aaaaaaaa-aaaa-aaaa-aaaa-aaaaaaaaaaaa,,550e8400-e29b-41d4-a716-446655440003
d7047958-a83a-4f59-b3b4-d18a8c76bd91,750e8400-e29b-41d4-a716-446655440002,Soft turtleneck sweater 13,"Stretchable cotton blend turtleneck sweater. Keeps your neck and chest warm. Smooth surface with minimal pilling. Easy to pair with blazers/jackets. High-quality material, tested for stretch and colorfastness after multiple washes.",Soft turtleneck sweater,TOP-SWEA-013,Tops,"{'"currency'": '"VND'", '"retailPrice'": 372000, '"listingPrice'": 312000}","{'"quantity'": 43}","{'"sizes'": ['"S'", '"M'", '"L'", '"XL'"], '"colors'": ['"black'", '"grey'", '"white'", '"beige'", '"navy blue'"], '"materials'": ['"cotton'", '"polyester'", '"wool'"], '"specifications'": {'"fit'": '"regular'", '"season'": '"winter'", '"material'": '"cotton/poly'"}}",PRODUCT_TYPE_PHYSICAL,PUBLISHED,APPROVED,"{shirt,'"keeps you warm'",breathable}",t,f,f,0.45,"{'"unit'": '"cm'", '"width'": 52, '"height'": 3, '"length'": 67}","{'"keywords'": ['"shirt'", '"jacket'", '"wool'", '"hoodie'"], '"metaTitle'": '"Quality shirts 13'", '"metaDescription'": '"Breathable, keeps you warm, easy to mix and match.'"}",2025-10-13 15:41:12.282244,2025-12-11 18:53:12.600346,2025-10-13 15:41:12.282244,aaaaaaaa-aaaa-aaaa-aaaa-aaaaaaaaaaaa,,550e8400-e29b-41d4-a716-446655440003
4911c3e8-8e23-4f7c-a982-aa1b30290a24,750e8400-e29b-41d4-a716-446655440002,Soft Cotton Shirt 10,"Lightweight twill-woven cotton shirt, quick moisture absorption, button-down collar maintains shape. Suitable for office and casual wear. High-quality material, tested for stretch and colorfastness after multiple washes.",Breathable cotton shirt,TOP-SHIRT-010,Tops,"{'"currency'": '"VND'", '"retailPrice'": 360000, '"listingPrice'": 300000}","{'"quantity'": 40}","{'"sizes'": ['"S'", '"M'", '"L'", '"XL'"], '"colors'": ['"black'", '"grey'", '"white'", '"beige'", '"navy blue'"], '"materials'": ['"cotton'", '"polyester'", '"wool'"], '"specifications'": {'"fit'": '"regular'", '"season'": '"spring/fall'", '"material'": '"cotton/poly'"}}",PRODUCT_TYPE_PHYSICAL,PUBLISHED,APPROVED,"{shirt,'"keeps you warm'",breathable}",t,t,f,0.60,"{'"unit'": '"cm'", '"width'": 50, '"height'": 3, '"length'": 67}","{'"keywords'": ['"shirt'", '"jacket'", '"wool'", '"hoodie'"], '"metaTitle'": '"Quality shirts 10'", '"metaDescription'": '"Breathable, keeps you warm, easy to mix and match.'"}",2025-10-13 15:41:12.282244,2025-12-11 18:26:48.676531,2025-10-13 15:41:12.282244,aaaaaaaa-aaaa-aaaa-aaaa-aaaaaaaaaaaa,,550e8400-e29b-41d4-a716-446655440003
68a92755-78ed-4a49-823f-2e96cfef1238,750e8400-e29b-41d4-a716-446655440002,Warm Brushed Fleece Hoodie 11,"Brushed fleece hoodie with soft inner surface, warm and soft, drawstring hood, cuffed sleeves/hem retains heat. Suitable for strolling and travel. High-quality material, tested for stretch and colorfastness after multiple washes.",Warm and comfortable hoodie,TOP-HOOD-011,Tops,"{'"currency'": '"VND'", '"retailPrice'": 364000, '"listingPrice'": 304000}","{'"quantity'": 41}","{'"sizes'": ['"S'", '"M'", '"L'", '"XL'"], '"colors'": ['"black'", '"grey'", '"white'", '"beige'", '"navy blue'"], '"materials'": ['"cotton'", '"polyester'", '"wool'"], '"specifications'": {'"fit'": '"regular'", '"season'": '"winter'", '"material'": '"cotton/poly'"}}",PRODUCT_TYPE_PHYSICAL,PUBLISHED,APPROVED,"{shirt,'"keeps you warm'",breathable}",t,f,f,0.65,"{'"unit'": '"cm'", '"width'": 52, '"height'": 3, '"length'": 69}","{'"keywords'": ['"shirt'", '"jacket'", '"wool'", '"hoodie'"], '"metaTitle'": '"Quality shirts 11'", '"metaDescription'": '"Breathable, keeps you warm, easy to mix and match.'"}",2025-10-13 15:41:12.282244,2025-12-11 18:29:03.568248,2025-10-13 15:41:12.282244,aaaaaaaa-aaaa-aaaa-aaaa-aaaaaaaaaaaa,,550e8400-e29b-41d4-a716-446655440003
b5740e68-0642-4440-911e-bf68c5c67345,750e8400-e29b-41d4-a716-446655440002,Warm Wool/Duffle Coat 16,"Wool coat with soft lining, excellent heat retention, refined stitching, detachable hood. Suitable for early morning/cold night travel, structured fit flatters figure. High-quality material, tested for stretch and colorfastness after multiple washes.",Warm coat with structured fit,TOP-COAT-016,Tops,"{'"currency'": '"VND'", '"retailPrice'": 384000, '"listingPrice'": 324000}","{'"quantity'": 46}","{'"sizes'": ['"S'", '"M'", '"L'", '"XL'"], '"colors'": ['"black'", '"grey'", '"white'", '"beige'", '"navy blue'"], '"materials'": ['"cotton'", '"polyester'", '"wool'"], '"specifications'": {'"fit'": '"regular'", '"season'": '"winter'", '"material'": '"cotton/poly'"}}",PRODUCT_TYPE_PHYSICAL,PUBLISHED,APPROVED,"{shirt,'"keeps you warm'",breathable}",t,f,f,0.60,"{'"unit'": '"cm'", '"width'": 50, '"height'": 3, '"length'": 67}","{'"keywords'": ['"shirt'", '"jacket'", '"wool'", '"hoodie'"], '"metaTitle'": '"Quality shirts 16'", '"metaDescription'": '"Breathable, keeps you warm, easy to mix and match.'"}",2025-10-13 15:41:12.282244,2025-12-11 18:49:46.037288,2025-10-13 15:41:12.282244,aaaaaaaa-aaaa-aaaa-aaaa-aaaaaaaaaaaa,,550e8400-e29b-41d4-a716-446655440003
ef709680-8301-49f5-bda5-030d45f198c3,750e8400-e29b-41d4-a716-446655440002,Soft Cotton Shirt 18,"Lightweight twill-woven cotton shirt, quick moisture absorption, button-down collar maintains shape. Suitable for office and casual wear. High-quality material, tested for stretch and colorfastness after multiple washes.",Breathable cotton shirt,TOP-SHIRT-018,Tops,"{'"currency'": '"VND'", '"retailPrice'": 392000, '"listingPrice'": 332000}","{'"quantity'": 48}","{'"sizes'": ['"S'", '"M'", '"L'", '"XL'"], '"colors'": ['"black'", '"grey'", '"white'", '"beige'", '"navy blue'"], '"materials'": ['"cotton'", '"polyester'", '"wool'"], '"specifications'": {'"fit'": '"regular'", '"season'": '"spring/fall'", '"material'": '"cotton/poly'"}}",PRODUCT_TYPE_PHYSICAL,PUBLISHED,APPROVED,"{shirt,'"keeps you warm'",breathable}",t,f,f,0.40,"{'"unit'": '"cm'", '"width'": 50, '"height'": 3, '"length'": 65}","{'"keywords'": ['"shirt'", '"jacket'", '"wool'", '"hoodie'"], '"metaTitle'": '"Quality shirts 18'", '"metaDescription'": '"Breathable, keeps you warm, easy to mix and match.'"}",2025-10-13 15:41:12.282244,2025-12-11 18:55:19.44893,2025-10-13 15:41:12.282244,aaaaaaaa-aaaa-aaaa-aaaa-aaaaaaaaaaaa,,550e8400-e29b-41d4-a716-446655440003
